schema_version,inventory_fingerprint,source_file_sha256,source_file_name,source_row_number,passage_id,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,primary_focus_preselected,primary_selection_rule,source_reference,authored_by,authorship_confirmed_claim,source_group_claim,authorship_resolution_id,source_authorship,identifier_generation,declared_construction,declared_subtype,protected_set_tags_json,classification,intended_alternative,supported_construction,primary_focus_approved,primary_label_id,primary_labeler,primary_label_timestamp_utc,primary_notes
1,da1d231b7749f2caafecd3ce9bb48f0fc49e05b16ba6edd89419b33e80f51ead,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,3,v3-there-their-theyre-0002,v3-there-their-theyre-0002-to-too-two-01,TO_TOO_TWO,"Before the match began, the children placed the music book there by the sink, then returned to their tables. The teacher checked again before everyone left.",to,92,94,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=3,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,preposition,destination_or_recipient_preposition,[],VALID,,TRUE,FALSE,ai-draft-primary-v3-there-their-theyre-0002-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid and consistent with the supported preposition/destination_or_recipient_preposition reading.
1,15774295f8ae6f605c4be3438a2f6c7d2cb34ab38f2b43e7926a22cf30e759ef,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,5,v3-there-their-theyre-0004,v3-there-their-theyre-0004-to-too-two-01,TO_TOO_TWO,"After lunch, the children placed the chess clock there by the trophy cabinet, then returned to their tables. The class carried on without any further delay.",to,92,94,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=5,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,preposition,destination_or_recipient_preposition,[],VALID,,TRUE,FALSE,ai-draft-primary-v3-there-their-theyre-0004-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid and consistent with the supported preposition/destination_or_recipient_preposition reading.
1,c5ffc32065dfcffab18cdc203f83fe0d18249ad186d467dc8afc0d307796cf6b,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,7,v3-there-their-theyre-0006,v3-there-their-theyre-0006-to-too-two-01,TO_TOO_TWO,"Once the rehearsal finished, the children placed the science model there by the trophy cabinet, then returned to their tables. The next activity started as soon as everyone was ready.",to,110,112,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=7,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,preposition,destination_or_recipient_preposition,[],VALID,,TRUE,FALSE,ai-draft-primary-v3-there-their-theyre-0006-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid and consistent with the supported preposition/destination_or_recipient_preposition reading.
1,72781b9c1e2f33d8c011076fd30f8bab076a26f403d6a36fca8a3a9d89e1fc7d,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,11,v3-there-their-theyre-0010,v3-there-their-theyre-0010-to-too-two-01,TO_TOO_TWO,"If you need the reading journal, it is over there next to the garden gate; Amelia saw it a moment ago. The next activity started as soon as everyone was ready.",to,55,57,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=11,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,not_applicable,not_applicable,[],VALID,,FALSE,FALSE,ai-draft-primary-v3-there-their-theyre-0010-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,"AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid, but its prepositional reading is outside the frozen destination_or_recipient_preposition subtype."
1,d0113bf7502cbda935e98c0ff61705f3c762b685f231133fd6da49272f78a72f,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,12,v3-there-their-theyre-0011,v3-there-their-theyre-0011-to-too-two-01,TO_TOO_TWO,"When the bell rang, the children placed the recipe book there by the trophy cabinet, then returned to their tables. The next activity started as soon as everyone was ready.",to,99,101,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=12,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,preposition,destination_or_recipient_preposition,[],VALID,,TRUE,FALSE,ai-draft-primary-v3-there-their-theyre-0011-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid and consistent with the supported preposition/destination_or_recipient_preposition reading.
1,6741d6d37a91114165f9d178919df973c219a38474aced45db504077dba097ed,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,13,v3-there-their-theyre-0012,v3-there-their-theyre-0012-to-too-two-01,TO_TOO_TWO,"If you need the camera, it is over there next to the coat rack; Mia saw it a moment ago. The adults did not interfere because the children were managing it themselves.",to,46,48,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=13,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,not_applicable,not_applicable,[],VALID,,FALSE,FALSE,ai-draft-primary-v3-there-their-theyre-0012-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,"AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid, but its prepositional reading is outside the frozen destination_or_recipient_preposition subtype."
1,d7fa5e2ff2adca0674cb3830c0a0023962ddff40082b76fde8ee38e0b4756b90,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,15,v3-there-their-theyre-0014,v3-there-their-theyre-0014-to-too-two-01,TO_TOO_TWO,"If you need the pencil case, it is over there next to the bookshelf; Thomas saw it a moment ago. By home time, everything had been put back in order.",to,51,53,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=15,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,not_applicable,not_applicable,[],VALID,,FALSE,FALSE,ai-draft-primary-v3-there-their-theyre-0014-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,"AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid, but its prepositional reading is outside the frozen destination_or_recipient_preposition subtype."
1,05cf0c708f282dd4bfe06969f6e544fac7c18afc2e23bba97a3c70d0d44c7db0,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,16,v3-there-their-theyre-0015,v3-there-their-theyre-0015-to-too-two-01,TO_TOO_TWO,"If you need the pencil case, it is over there next to the stage; Leo saw it a moment ago. A few minutes later, the group moved on to the next activity.",to,51,53,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=16,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,not_applicable,not_applicable,[],VALID,,FALSE,FALSE,ai-draft-primary-v3-there-their-theyre-0015-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,"AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid, but its prepositional reading is outside the frozen destination_or_recipient_preposition subtype."
1,794d46804a47e5c1eb0c32844f50b97815cd3fc0340070ab399bbccd4790a589,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,16,v3-there-their-theyre-0015,v3-there-their-theyre-0015-to-too-two-02,TO_TOO_TWO,"If you need the pencil case, it is over there next to the stage; Leo saw it a moment ago. A few minutes later, the group moved on to the next activity.",to,130,132,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=16,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,preposition,destination_or_recipient_preposition,[],VALID,,TRUE,FALSE,ai-draft-primary-v3-there-their-theyre-0015-to-too-two-02,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid and consistent with the supported preposition/destination_or_recipient_preposition reading.
1,b66b8c2381a5009c50427d21e15427a9c03cd1a09cda43fbf9c69dfa3698e5ae,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,17,v3-there-their-theyre-0016,v3-there-their-theyre-0016-to-too-two-01,TO_TOO_TWO,"We searched the library for several minutes, but the music book had been sitting there behind the stage all along. A few minutes later, the group moved on to the next activity.",to,155,157,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=17,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,preposition,destination_or_recipient_preposition,[],VALID,,TRUE,FALSE,ai-draft-primary-v3-there-their-theyre-0016-to-too-two-01,OPENAI_GPT5_6_SOL_AI_DRAFT,46275.34305555555,AI draft; identified human confirmation required before governed locking. Incidental occurrence is lexically valid and consistent with the supported preposition/destination_or_recipient_preposition reading.
